CBDREGNO,SMILES,InChI Key,Type
7402,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCN2CCC(c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)CC2)C(C)(C)C)cc1,FDBSHOXCSNLRGD-LASKKICZSA-N,PROTAC
7403,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOCCN2CCC(c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)CC2)C(C)(C)C)cc1,BIRMHPPPBNKCBZ-OLBZIVSESA-N,PROTAC
7404,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)c1,OZGCBEBUDPZPIW-URFNIQEHSA-N,PROTAC
7405,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccc(F)cc3C2=O)c(OCCOCCOCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)c1,ZDKULOPOTDWPDN-URFNIQEHSA-N,PROTAC
7406,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3cccc(C#N)c3C2=O)c(OCCOCCOCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)c1,OIZMKZMKQXMYRX-IYPDQOQLSA-N,PROTAC
7407,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCO[C@H](C)[C@@H](C)OCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)c1,OXLCQAUTNARKJB-JEDWPADDSA-N,PROTAC
7408,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cn2)C(C)(C)C)cc1,DMBIRPJQFZDQHN-JABZAXQMSA-N,PROTAC
7409,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)nc2)C(C)(C)C)cc1,FOJUOTNAVHHUNT-ZKAWRXRFSA-N,PROTAC
7410,CC(C)(C)[C@H](NC(=O)CCCCN1CCN(c2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)cc3)cc2)CC1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,NEJCRIZMOVEGAW-FHGSKKDFSA-N,PROTAC
7411,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)cc2)nc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,RJWZSJOYPPMDPX-ZKAWRXRFSA-N,PROTAC
7412,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)cc2)cn1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,MRAYTXOKHHVUSU-JABZAXQMSA-N,PROTAC
7413,CC(C)(C)[C@H](NC(=O)CCCN1CCC(c2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)cc3)cc2)CC1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,XBBZYMKAMDYTHX-FHGSKKDFSA-N,PROTAC
7414,CC(C)(C)[C@H](NC(=O)COCCN1CCC(c2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)cc3)cc2)CC1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,LSTGMIXURXTDTQ-FHGSKKDFSA-N,PROTAC
7415,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,SZRVQZHXUCYWKW-BZPYCXPJSA-N,PROTAC
7416,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,NNJWPPGBHAVNRY-OTNIZCNFSA-N,PROTAC
7417,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,PCLSQNYLDUYYJP-BZPYCXPJSA-N,PROTAC
7418,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,ACBQRNTUSHJDME-PPZGWQTASA-N,PROTAC
7419,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,GPXIRLWMHCJPFP-BZPYCXPJSA-N,PROTAC
7420,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2cccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)c2)C(C)(C)C)cc1,YNDPYUZUYIAFQA-PPZGWQTASA-N,PROTAC
7421,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)c(F)c3)cc2)C(C)(C)C)cc1,SKONKQDYOMTMEV-CKDMGHRWSA-N,PROTAC
7422,Cc1ncoc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,NXUHNQFFCSSDQH-OTNIZCNFSA-N,PROTAC
7423,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cn3)cc2)C(C)(C)C)cc1,JZXKLAIVDDEHRN-CENKHQFISA-N,PROTAC
7424,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCNc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,RJHMTWWLHWJLMY-LASKKICZSA-N,PROTAC
7425,Cn1cncc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,WVHXYUAMFMDTSF-PPZGWQTASA-N,PROTAC
7426,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2ocnc2Cl)cc1,RTAXJAGHNMMUTB-UMWCMSNQSA-N,PROTAC
7427,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)c(F)c2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,ROTNEFUPLZULSY-FMATUXQASA-N,PROTAC
7428,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)c(F)c3)cc2)C(C)(C)C)cc1,BWUCXHDZPKDDGA-CKDMGHRWSA-N,PROTAC
7429,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)c(F)c2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,RWRAQMCKCVCQAL-FMATUXQASA-N,PROTAC
7430,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,IXTRUIDOINQRQM-PPZGWQTASA-N,PROTAC
7431,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,WZUGFLHFTQOHEW-BZPYCXPJSA-N,PROTAC
7432,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,FWEVAWQYLMBIAA-PPZGWQTASA-N,PROTAC
7433,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)c(F)c2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,DTTRTRIKQNGZEW-FMATUXQASA-N,PROTAC
7434,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COc2cccc(Oc3ccc(-c4ccc(N5C(=S)N(c6ccc(C#N)c(C(F)(F)F)c6)C(=O)C5(C)C)cc4)cc3)c2)C(C)(C)C)cc1,ACUBAXQVAHJSNU-LGDMESRFSA-N,PROTAC
7435,COc1cc(N2C(=O)C(C)(C)N(c3ccc(-c4ccc(OCCCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6ocnc6C)cc5)C(C)(C)C)cc4)cc3)C2=S)ccc1C#N,VDQCOUKWCFVLRI-DQFBHCSJSA-N,PROTAC
7436,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)c(F)c3)cc2)C(C)(C)C)cc1,HKXJEDCFKYKQBS-CKDMGHRWSA-N,PROTAC
7437,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)c(F)c2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,YZGWDSDEXINIOE-FMATUXQASA-N,PROTAC
7438,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)c(F)c3)cc2)C(C)(C)C)cc1,QNONGHQLKBUOJH-CKDMGHRWSA-N,PROTAC
7439,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C45CCC5)cc3)cc2)C(C)(C)C)cc1,WCLMZGQHJZYBFT-IIWOMYBWSA-N,PROTAC
7440,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C45CCC5)cc3)cc2)C(C)(C)C)cc1,KMGURYUSCXZQLO-IIWOMYBWSA-N,PROTAC
7441,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)cc2)c(F)c1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,UGCIKDCHSKWICD-FMATUXQASA-N,PROTAC
7442,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2ccn[nH]2)cc1,REDLKRDFGUBXSG-SZHUYKCISA-N,PROTAC
7443,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4F)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,XHMUKOCNTZSYRF-DIKPJKDTSA-N,PROTAC
7444,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C34CCC4)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,JOWPWHNIIDMYQH-PPZGWQTASA-N,PROTAC
7445,Cc1cc(N2C(=O)C(C)(C)N(c3ccc(-c4ccc(OCCCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6cnco6)cc5)C(C)(C)C)cc4)cc3)C2=S)ccc1C#N,XLJUXXKQVFWMMM-LASKKICZSA-N,PROTAC
7446,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(F)c4)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,FQWVBVDEVXFKDY-BZPYCXPJSA-N,PROTAC
7447,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COc2ccc(Oc3cccc(-c4ccc(N5C(=S)N(c6ccc(C#N)c(C(F)(F)F)c6)C(=O)C5(C)C)cc4)c3)cc2)C(C)(C)C)cc1,PUVJVTDVTLBWPB-LGDMESRFSA-N,PROTAC
7448,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,WAOBJYLASJGTJS-LASKKICZSA-N,PROTAC
7449,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCC(O)COc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,DQVWRTQQCAFJDG-ZBUWTWPTSA-N,PROTAC
7450,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COC[C@H](O)CCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,MRGDXDPRWHJZDY-RGNNCVBQSA-N,PROTAC
7451,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COC[C@@H](O)CCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,MRGDXDPRWHJZDY-ISDRTKPVSA-N,PROTAC
7452,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(Cl)c4)C(=O)C3(C)C)cc2)cc1)C(C)(C)C)c1ccc(-c2cnco2)cc1,FARYPMYIIKSLTK-XDIJLKEQSA-N,PROTAC
7453,CC(C)(C)[C@H](NC(=O)COCCCCOc1ccc(-c2ccc(N3C(=S)N(c4cc(Cl)c(C#N)cc4F)C(=O)C3(C)C)cc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,IBCVFQYJSVIMJR-FMATUXQASA-N,PROTAC
7454,Cc1cc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)ccc1OCCCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,KRIRKAAOXNJDGK-DQFBHCSJSA-N,PROTAC
7455,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCC(=O)Nc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,HQPIAVYEBUJITD-GCXMMMFBSA-N,PROTAC
7456,Cc1cc(OCCCCOCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1-c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1,ATJHUKXEFODAGT-UJGSORPVSA-N,PROTAC
7457,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)c(F)c3)cc2)C(C)(C)C)cc1,XZJXKRFVSBTTRJ-HSHIJRGOSA-N,PROTAC
7458,Cc1ncoc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)c(F)c3)cc2)C(C)(C)C)cc1,UTJXYWIOKSQNLN-HSHIJRGOSA-N,PROTAC
7459,COc1cc(-c2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)ccc1OCCCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,QLUHOFDCRUDARS-MYICIHSCSA-N,PROTAC
7460,COc1cc(OCCCCOCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1-c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1,HYMCYJWALJLTCT-MPSDIPLZSA-N,PROTAC
7461,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCC[C@@H](C)Oc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,JHCFHODZJXLQEU-HILVCIFUSA-N,PROTAC
7462,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCC[C@H](C)Oc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,JHCFHODZJXLQEU-OTNIZCNFSA-N,PROTAC
7463,Cc1ncoc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCNc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,RIGMMHCAFPOVKN-MBFMYWTBSA-N,PROTAC
7464,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cn2)C(C)(C)C)cc1,FKCHRMHGFQACAN-LASKKICZSA-N,PROTAC
7465,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCNc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,KTJZZUQOVNWPNL-MBFMYWTBSA-N,PROTAC
7466,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CNC(=O)CCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)c(F)c3)cc2)C(C)(C)C)cc1,BBTBTYVIMULPJJ-BQGOKDIQSA-N,PROTAC
7467,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CO[C@H](C)CCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,NXKBMQSPNTZEFK-HILVCIFUSA-N,PROTAC
7468,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CO[C@@H](C)CCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,NXKBMQSPNTZEFK-OTNIZCNFSA-N,PROTAC
7469,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)c(F)c2)C(C)(C)C)cc1,ISNGABMPKQTDHZ-CKDMGHRWSA-N,PROTAC
7470,CC(C)(C)[C@H](NC(=O)COCCCCCOc1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,AMPBLCGZRAITTM-RRMXYVBQSA-N,PROTAC
7471,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(Cl)c4)C3(C)C)cc2)C(C)(C)C)cc1,DKXMKFDMZWEAJQ-FNMWGEBHSA-N,PROTAC
7472,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(Cl)c4)C3(C)C)cc2)C(C)(C)C)cc1,UPHTYFWYDNNVCI-FNMWGEBHSA-N,PROTAC
7473,CC(C)(C)[C@H](NC(=O)COCCCCCOc1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,XATFCBABDJHUQC-RRMXYVBQSA-N,PROTAC
7474,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(C(F)(F)F)c4)C3(C)C)cc2)C(C)(C)C)cc1,BRPAFRKFDSGTKH-FNMWGEBHSA-N,PROTAC
7475,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(C(F)(F)F)c4)C3(C)C)cc2)C(C)(C)C)cc1,PMJLFYUAIWZLAX-FNMWGEBHSA-N,PROTAC
7476,Cc1ncoc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(Cl)c4)C3(C)C)cc2)C(C)(C)C)cc1,LSJYMRJDZKFNSO-DZEBVGERSA-N,PROTAC
7477,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(Cl)c4)C3(C)C)cc2)C(C)(C)C)cc1,ZNYHCGWKUGIOIZ-DZEBVGERSA-N,PROTAC
7478,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CO[C@H](C)CCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(Cl)c4)C3(C)C)cc2)C(C)(C)C)cc1,NVGLURDTEPVQGU-WADHXSQOSA-N,PROTAC
