SMILES;type
C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C;SPE
CCCCCn1cc(C(O)=NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccccc3)ccc21;SPE
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21;SPE
CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O;SPE
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO;SPE
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2N=C(O)[C@@H](O)CN)OC[C@]1(C)O;SPE
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O;SPE
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br;SPE
Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2;SPE
Cc1cc(-c2nc3cc(F)ccc3s2)ccc1NC(=O)[C@@H](N)CCCCN;SPE
Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1;SPE
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O;SPE
CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1;SPE
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1;SPE
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1;SPE
OC(=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O;SPE
O=C(O)[C@H]1C[C@H](NC(O)=Nc2ccccc2)c2c(Cl)cc(Cl)cc2N1;SPE
COc1cc2c(=NC3CCN(C)CC3)[nH]c(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C;SPE
O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1;SPE
C[Se]C[C@H](N)C(=O)O;SPE
N=c1nc(-c2cc(Cl)ccc2Cl)[nH]c(=N)[nH]1;SPE
CC(=O)[O-].[Hg+].[c]1ccccc1;SPE
Oc1cccc(O)c1;SPE
O=c1cccc2n1C[C@@H]1CNC[C@H]2C1;SPE
N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1;SPE
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1;SPE
O=C(N=c1cc[nH]cc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12;SPE
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;SPE
O=C(O)C[C@H]1CC[C@H](c2ccc(N=C(O)c3n[nH]c(=Nc4ccc(F)c(F)c4)o3)cc2)CC1;SPE
O=[N+]([O-])c1cnc(Sc2nnc(O)n2-c2ccc3c(c2)OCCO3)s1;SPE
NCCCNCCSP(=O)(O)O;SPE
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1;SPE
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12;SPE
N=c1[nH]c2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1;SPE
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12;SPE
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1;SPE
Clc1ccc2c(NCCNc3ccnc4cc(Cl)ccc34)ccnc2c1;SPE
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;SPE
Cc1ccc(N=C(O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1;SPE
CCCCCCOC(=O)CCC(=O)CN;SPE
CCn1c2ccccc2c2cc(CNCc3ccccc3OC)ccc21;SPE
OC(=Nc1cc(C(F)(F)F)ccc1O)Nc1cc(C(F)(F)F)ccc1O;SPE
C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1;SPE
CC(O)=NCCc1c[nH]c2ccccc12;SPE
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O;SPE
CCN(CC)CCN=C(O)c1cc(Br)c(N)cc1OC;SPE
Oc1c(CN2CCCC2)cc(COCc2ccccc2)c2cccnc12;SPE
CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1;SPE
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO;SPE
CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(O)=N2;SPE
Cc1cc(-c2nc(C(O)=Nc3cn(C4CCOCC4)nc3C(N)=O)co2)ccn1;SPE
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1;SPE
Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12;SPE
O=C(O)C(F)(F)F.[2H]N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(O)=N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NC(CC(=N)O)C(O)=NCC(O)=NC(CC(=O)O)C(O)=N[C@@H](Cc1ccccc1)C(O)=NC(CCC(=O)O)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@H](C(=O)N1CCC[C@H]1C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC;SPE
CC1(C)CN2C(CSC(=NC3CCCCC3)NC3CCCCC3)=CSC2=N1;SPE
N.N.O=C(O)CO.[Pt];SPE
N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N=C(O)CN=C(O)CN=C(O)CN)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=N[C@@H](CCCCN)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O;SPE
O=C(O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(C(=O)O)cc1;SPE
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O;SPE
c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1;SPE
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3;SPE
CCCCc1cc2ccccc2c(OCCN(C)C)n1;SPE
CNC[C@H](O)c1cccc(O)c1;SPE
OCc1cncc(F)c1;SPE
CN(C)Cc1cccc(N/C(=C2\C(O)=Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1;SPE
CC(C)(C)NC[C@@H](O)COc1cccc2c1CCCC2=O;SPE
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1;SPE
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1;SPE
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1;SPE
C=CC(O)=Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1;SPE
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1;SPE
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O;SPE
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F;SPE
CC(=O)CC(=O)[O-];SPE
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(=N)O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1;SPE
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1;SPE
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1;SPE
COc1ccc2[nH]c3cc(Cl)ccc3c(=Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1;SPE
c1ccc([C@H]2CN3CCSC3=N2)cc1;SPE
O=c1nc(O)c(F)cn1[C@H]1C[C@H](O)[C@@H](CO)O1;SPE
CC(C)(C)c1ccc(-c2nc3ccccc3[nH]2)cc1;SPE
N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=N[C@H](CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O;SPE
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1;SPE
CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N=C(O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O;SPE
Nc1cn(N2CCOCC2)n[o+]1;SPE
O=C(O)c1cc(-c2ccccc2)nc2ccccc12;SPE
CCC[C@H](N=C(O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](N=C(O)[C@@H](N=C(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1;SPE
COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3ccc4ccccc4c3)CC2)C1=O;SPE
C=CC(O)=Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1;SPE
CN=C(O)c1ccccc1N=c1[nH]c(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl;SPE
CCCCCCOc1nsnc1C1=CCCN(C)C1.O=C(O)C(=O)O;SPE
COc1cc(OC)cc(-c2ccc3c(-c4ccc(F)cc4)n[nH]c3n2)c1;SPE
Cc1nnc(C[C@@H]2C=C(c3ccc(Cl)cc3)c3ccccc3-n3c(C)nnc32)o1;SPE
Cc1ncc([N+](=O)[O-])n1C;SPE
O=C1N=C(O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21;SPE
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1;SPE
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1;SPE
O=S(=O)(Nc1ccccc1Cl)c1ccc(N=C(O)c2ccccn2)cc1Cl;SPE
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O;SPE
C/C=C/c1cc(OC)c(OC)cc1OC;SPE
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O;SPE
COc1ccccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12;SPE
O=S(=O)(c1cccc2cnccc12)N1CCNCC1;SPE
C=CC(O)=Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1;SPE
Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C;SPE
NCC(=O)O;SPE
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12;SPE
Cc1cc(C)c(CN=C(O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(O)n1;SPE
CCc1nc(C(N)=O)c(=Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)[nH]c1NC1CCOCC1;SPE
COC(=O)c1ccc2c(c1)nc(N=C(O)c1ccccc1)n2CCCc1ccccc1;SPE
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1;SPE
COC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1ccc(C)cc1;SPE
NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O;SPE
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O;SPE
CC(O)=NCCCCCC(=O)O;SPE
CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(=N)[nH]1;SPE
CN1C[C@H](C(O)=N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21;SPE
CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(=N)[nH]1;SPE
C[C@H](C[C@H](N)C(=O)O)C(=O)O;SPE
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2;SPE
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O;SPE
CCc1cc(O)c(Oc2ccc(C(=N)O)cc2F)cc1F;SPE
O=[N+]([O-])c1ccc2nc(COCc3nc4ccc([N+](=O)[O-])cc4[nH]3)[nH]c2c1;SPE
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;SPE
CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1cnn[nH]1;SPE
O=C(O)c1ccc(/C=C2/SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1;SPE
CCc1nc(O)[nH]c1C(=O)c1ccncc1;SPE
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1;SPE
OC(=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)F;SPE
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1;SPE
N[C@H](CO)C(=O)O;SPE
N=C(O)N1c2ccccc2C=Cc2ccccc21;SPE
O=C(O)C=C(CC(=O)O)C(=O)O;SPE
COc1cc(OC)c(N=C(O)N=c2cc(C)o[nH]2)cc1Cl;SPE
CCN(CC)CCN=C(O)c1ccccc1I;SPE
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O;SPE
O=C(Nc1ccc(Cl)nc1)c1ccc(Cl)cc1;SPE
COc1ccc(CCNCc2ccc(OCc3ccc(Cl)nc3)c(OC)c2)cc1OC;SPE
O=C(N[C@H]1CN2CCC1CC2)c1cc2cccc(Cl)c2s1;SPE
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1;SPE
OC(=Nc1cccc(Cl)c1)Nc1ncc(CCN=c2[nH]cnc3ccsc23)s1;SPE
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1;SPE
CC(C)(C)c1cc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1;SPE
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@@H]3O)CC1)c1ccc(Cl)cc1;SPE
COc1cc(-c2ncn(/C=C\C(=O)OC(C)C)n2)cc(C(F)(F)F)c1;SPE
Cc1ccsc1/C=C/C1=NCCCN1C;SPE
N=C(NCc1ccc(Cl)cc1)SCCCc1cnc[nH]1;SPE
C=CCC1(CC(C)C)C(O)=NC(=O)N=C1O;SPE
Cc1c(C(O)=NCc2cccnc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1;SPE
COc1cc(C(O)=NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N=C(O)OC3CCCC3)cc12;SPE
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(=N)O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1;SPE
Nc1c(S(=O)(=O)[O-])cc(Nc2cccc3ccccc23)c2c1C(=O)c1ccccc1C2=O;SPE
Cc1c(C)c(NCC(=O)N(C)C2CCN(Cc3ccc(C(N)=O)cc3)CC2)c(C)c(C)c1N;SPE
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCC1;SPE
Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1;SPE
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1;SPE
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O;SPE
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1;SPE
CCN[C@@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21;SPE
CN1C(C)(C)CCCC1(C)C;SPE
C=CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)/C(=N\OCC(=O)O)c3csc(=N)[nH]3)[C@H]2SC1;SPE
N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1;SPE
O=S(=O)(O)c1cc(O)ccc1O;SPE
N=C(O)OC[C@@H]1[C@H](N=C([O-])/C(=N\OCC(=O)[O-])c2csc(=N)[nH]2)C(=O)N1S(=O)(=O)O;SPE
CO[C@@]1(N=C(O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@@H]21;SPE
COc1ccccc1OC(=O)CN=C(O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C;SPE
CN1CCC(Nc2ncc3nc[nH]c(=Nc4ccc(F)c(Cl)c4)c3n2)CC1;SPE
N=C(O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1;SPE
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2/C(=N/N=C(O)c2ccccc2)CC[C@@]3(O)[C@H]1C5;SPE
CS(=O)(=O)OCOS(C)(=O)=O;SPE
Cc1nc[nH]c1CCN;SPE
CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21;SPE
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12;SPE
O=C(O)c1ccc(O)c2ncccc12;SPE
CCC(=N\O)/C(C)=C/c1ccc(F)cc1;SPE
CCCCCCCCC(O)=N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2;SPE
CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;SPE
CN=c1nc(N2C[C@@H](C(O)=NC3CCCCC3)CC[C@H]2C)cc(-c2ccc3c(=N)[nH][nH]c3c2)[nH]1;SPE
CN(C)c1cccc(Oc2cnc(Nc3cccc(O)c3)nc2)c1;SPE
CC(C)(C)C#Cc1cc(N(C(=O)[C@H]2CC[C@H](C)CC2)[C@H]2CC[C@@H](O)CC2)c(C(=O)O)s1;SPE
CC(C)(O)CN=c1nc(-c2cccc(C(F)(F)F)n2)[nH]c(=Nc2ccnc(C(F)(F)F)c2)[nH]1;SPE
O=C1c2ccccc2C(=O)C1c1ccccc1;SPE
N=C(O)CC[C@H](N=C(O)Cc1ccccc1)C(=O)O;SPE
CCn1c(O)nc2ccccc21;SPE
Cc1c2oc3c(C)ccc(C(O)=N[C@@H]4C(O)=N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(O)=N[C@@H]2C(O)=N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O;SPE
COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1;SPE
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O;SPE
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1;SPE
CN=C(O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12;SPE
C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1;SPE
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;SPE
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21;SPE
Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1;SPE
OC(=NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1;SPE
OCCN=C(O)c1cc(C(O)=NCCO)cc(C(O)=NCCO)c1;SPE
CCCCN(Cc1ccc(C(=O)NO)cc1)C(O)=Nc1ccccc1;SPE
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1;SPE
OC1=Nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1;SPE
CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C;SPE
NC12CC3CC(CC(C3)C1)C2;SPE
OC(=Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1;SPE
COc1ccc2c(N=C(O)Nc3cccc(C(F)(F)F)n3)ccnc2c1;SPE
O=C(Oc1cccc2cccnc12)c1ccccc1;SPE
Cc1ccc(C(O)=Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1N=C(O)c1cccc(N=C(O)Nc2cccc(C(O)=Nc3cc(C(O)=Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1;SPE
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21;SPE
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1;SPE
CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1;SPE
CCc1ccc(C2=CC(C)(C)Sc3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)cc1;SPE
Cc1ccc(-c2csc(N=C(O)c3ccccc3)n2)c(C)c1;SPE
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1;SPE
O=C1N=C(O)/C(=C\c2cccc(C(F)(F)F)c2)S1;SPE
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O;SPE
NC(=O)c1nc[nH]c1O;SPE
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO;SPE
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1;SPE
CC1(C)[C@@H]2C[C@H]1[C@@](C)(O)[C@@H](O)C2;SPE
FCc1ccc(OCCOc2ccc(Cl)cc2Cl)c(Cl)n1;SPE
CCn1c(=O)n(C2=C(CO)CN(CC3CCCCCCC3)CC2)c2ccccc21;SPE
N#CNC(=NCCCCCCOc1ccc(Cl)cc1)N=c1cc[nH]cc1;SPE
COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1;SPE
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(O)=N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C;SPE
CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(=N)nc2O)[C@](C)(F)[C@@H]1OC(=O)C(C)C;SPE
CN(C)C(=O)Oc1ccc[n+](C)c1;SPE
Cc1ccc2c(N3CCN(CCc4cccc(N5CCN=C5O)c4)CC3)cccc2n1;SPE
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12;SPE
OCC(Br)(Br)Br;SPE
COc1cccc(CN(C(=O)CC(C)(C)C)[C@H]2C[C@@H](C(=O)N3CCNCC3)N(Cc3ccc4c(c3)OCO4)C2)c1;SPE
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC;SPE
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2;SPE
CC(C)N(CCCN=C(O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@@H]1O;SPE
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1;SPE
O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1;SPE
CN[C@@H](C)C(O)=N[C@H](C(=O)N1CCC[C@H]1C(O)=Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1;SPE
N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O;SPE
COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1;SPE
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)[C@H](O)[C@@H](O)C(=O)O.O=C(O)[C@H](O)[C@@H](O)C(=O)O;SPE
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1;SPE
Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O;SPE
Cc1ccc(N=C(O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1;SPE
C[n+]1cccc(C(=O)O)c1;SPE
Cc1c(I)c(=O)n(-c2ccccc2)n1C;SPE
CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(N=C(O)C5CC5)nn34)cc2)C1;SPE
CCc1c(C(O)=Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(C)=O;SPE
COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1;SPE
N=C(N)NCCSSCCNC(=N)N;SPE
[Cl-].[Cl-].[NH2-].[NH2-].[Pt+4];SPE
OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1;SPE
